transaction_id,customer_id,agent_id,type_id,amount,transaction_date,transaction_time,status,channel,fee
T009402,C0056,AG096,TT03,1870.0,2025-04-16,21:12:00,Success,Agent,0.0
T009403,C0939,AG084,TT02,5700.0,2025-10-17,03:52:00,Success,App,28.5
T009404,C0164,AG068,TT05,1570.0,2025-12-07,16:36:00,Success,App,0.0
T009405,C0967,AG040,TT02,190.0,2025-03-29,00:09:00,Success,App,1.9
T009406,C0608,AG029,TT01,2590.0,2025-07-11,16:36:00,Success,Agent,12.95
T009407,C0667,AG005,TT03,4090.0,2025-06-02,20:29:00,Success,App,20.45
T009408,C0904,AG036,TT02,1340.0,2025-11-07,04:57:00,Success,Agent,0.0
T009409,C0756,AG025,TT02,940.0,2025-05-17,22:59:00,Success,Agent,14.1
T009410,C0976,AG070,TT02,5230.0,2025-09-30,14:40:00,Success,App,0.0
T009411,C0380,AG077,TT02,2300.0,2025-05-29,23:03:00,Success,App,11.5
T009412,C0021,AG081,TT04,5980.0,2025-07-07,07:09:00,Success,App,29.9
T009413,C0584,AG030,TT01,6920.0,2025-05-21,00:41:00,Success,App,69.2
T009414,C0622,AG039,TT05,1740.0,2025-05-11,06:43:00,Success,Agent,0.0
T009415,C0653,AG076,TT04,9690.0,2025-01-04,16:39:00,Success,USSD,145.35
T009416,C0768,AG024,TT02,2980.0,2025-09-20,09:39:00,Success,USSD,14.9
T009417,C0770,AG004,TT01,1690.0,2025-01-26,09:27:00,Success,Agent,0.0
T009418,C0900,AG003,TT02,3930.0,2025-01-24,15:01:00,Success,Agent,0.0
T009419,C0068,AG078,TT02,920.0,2025-09-23,14:26:00,Success,USSD,9.2
T009420,C0063,AG031,TT03,3400.0,2025-08-17,09:59:00,Success,USSD,17.0
T009421,C0746,AG017,TT01,1750.0,2025-09-26,05:28:00,Success,USSD,8.75
T009422,C0735,AG059,TT05,1630.0,2025-05-05,02:05:00,Success,USSD,0.0
T009423,C0317,AG063,TT01,4670.0,2025-06-21,11:22:00,Success,Agent,46.7
T009424,C0868,AG008,TT02,2010.0,2025-08-22,13:11:00,Success,App,10.05
T009425,C0657,AG025,TT01,2250.0,2025-10-22,10:40:00,Success,App,33.75
T009426,C0902,AG011,TT02,9610.0,2025-10-02,07:07:00,Success,App,0.0
T009427,C0171,AG090,TT04,8220.0,2025-03-17,10:09:00,Success,Agent,82.2
T009428,C0451,AG026,TT03,670.0,2025-11-04,18:16:00,Success,App,6.7
T009429,C0066,AG030,TT01,2280.0,2025-08-02,09:00:00,Success,Agent,11.4
T009430,C0589,AG062,TT05,1940.0,2025-06-07,06:02:00,Success,USSD,0.0
T009431,C0571,AG010,TT04,9600.0,2025-10-29,15:43:00,Success,App,0.0
T009432,C0250,AG091,TT04,4930.0,2025-07-23,07:45:00,Success,App,24.65
T009433,C0216,AG009,TT04,6590.0,2025-05-29,13:27:00,Failed,App,65.9
T009434,C0919,AG090,TT03,7110.0,2025-03-16,16:41:00,Success,App,35.55
T009435,C0599,AG068,TT03,1430.0,2025-08-17,19:35:00,Success,Agent,14.3
T009436,C0039,AG005,TT02,5180.0,2025-10-31,17:58:00,Success,Agent,77.7
T009437,C0610,AG016,TT01,280.0,2025-03-03,03:47:00,Success,App,1.4
T009438,C0605,AG077,TT03,240.0,2025-02-27,18:25:00,Success,App,1.2
T009439,C0161,AG002,TT05,1390.0,2025-10-01,22:57:00,Success,USSD,0.0
T009440,C0562,AG018,TT03,1420.0,2025-04-18,11:24:00,Success,Agent,7.1
T009441,C0858,AG091,TT05,690.0,2025-07-06,22:33:00,Success,Agent,3.45
T009442,C0145,AG037,TT02,2920.0,2025-08-17,13:02:00,Success,Agent,43.8
T009443,C0588,AG049,TT03,1270.0,2025-02-17,06:56:00,Success,App,0.0
T009444,C0166,AG009,TT03,5570.0,2025-11-15,21:27:00,Failed,Agent,55.7
T009445,C0765,AG066,TT03,1370.0,2025-09-25,18:54:00,Success,App,6.85
T009446,C0185,AG030,TT03,4550.0,2025-08-03,06:28:00,Failed,App,0.0
T009447,C0472,AG055,TT01,2040.0,2025-10-17,09:12:00,Success,USSD,20.4
T009448,C0006,AG018,TT01,6480.0,2025-09-11,15:41:00,Success,Agent,0.0
T009449,C0407,AG040,TT05,1870.0,2025-12-24,10:38:00,Failed,App,0.0
T009450,C0563,AG038,TT01,730.0,2025-03-28,22:52:00,Success,USSD,10.95
T009451,C0074,AG013,TT02,580.0,2025-06-30,14:19:00,Success,Agent,0.0
T009452,C0642,AG088,TT02,990.0,2025-01-25,09:54:00,Success,USSD,4.95
T009453,C0232,AG026,TT02,3980.0,2025-08-10,15:21:00,Success,USSD,59.7
T009454,C0933,AG031,TT04,5460.0,2025-02-18,17:12:00,Success,Agent,54.6
T009455,C0407,AG055,TT03,740.0,2025-11-30,06:07:00,Success,App,7.4
T009456,C0516,AG064,TT05,1090.0,2025-06-24,19:56:00,Success,Agent,0.0
T009457,C0356,AG075,TT02,900.0,2025-11-07,12:41:00,Success,App,4.5
T009458,C0608,AG008,TT03,950.0,2025-10-01,15:18:00,Success,Agent,9.5
T009459,C0111,AG096,TT05,1590.0,2025-02-04,17:04:00,Success,App,7.95
T009460,C0909,AG089,TT05,1050.0,2025-08-05,12:04:00,Success,App,0.0
T009461,C0677,AG085,TT05,800.0,2025-07-28,09:33:00,Success,Agent,8.0
T009462,C0399,AG031,TT03,950.0,2025-06-09,13:48:00,Success,App,4.75
T009463,C0308,AG083,TT01,1220.0,2025-01-07,17:33:00,Success,USSD,0.0
T009464,C0341,AG014,TT01,3460.0,2025-09-26,06:10:00,Success,App,34.6
T009465,C0999,AG057,TT04,4100.0,2025-05-06,08:53:00,Success,Agent,0.0
T009466,C0206,AG088,TT04,1010.0,2025-11-21,01:37:00,Success,App,5.05
T009467,C0300,AG078,TT03,2360.0,2025-12-22,18:06:00,Success,Agent,11.8
T009468,C0006,AG076,TT02,330.0,2025-03-31,05:15:00,Success,App,1.65
T009469,C0023,AG016,TT03,1160.0,2025-02-11,02:17:00,Success,App,17.4
T009470,C0935,AG095,TT02,1010.0,2025-12-31,09:05:00,Success,Agent,0.0
T009471,C0889,AG030,TT02,1280.0,2025-06-08,03:49:00,Success,App,6.4
T009472,C0482,AG022,TT02,1240.0,2025-07-21,02:52:00,Pending,App,6.2
T009473,C0383,AG050,TT05,1970.0,2025-10-09,10:50:00,Success,App,19.7
T009474,C0173,AG099,TT02,5680.0,2025-11-28,22:59:00,Failed,USSD,28.4
T009475,C0019,AG017,TT03,2720.0,2025-10-15,16:00:00,Pending,USSD,27.2
T009476,C0062,AG039,TT02,2750.0,2025-04-01,05:22:00,Success,App,27.5
T009477,C0799,AG088,TT03,4040.0,2025-05-05,03:49:00,Success,USSD,20.2
T009478,C0351,AG042,TT03,3770.0,2025-05-06,23:37:00,Success,Agent,56.55
T009479,C0320,AG090,TT05,1320.0,2025-02-21,05:07:00,Success,App,6.6
T009480,C0019,AG023,TT01,5630.0,2025-04-13,21:11:00,Success,App,84.45
T009481,C0207,AG069,TT01,1230.0,2025-12-27,08:04:00,Success,Agent,0.0
T009482,C0928,AG064,TT04,8420.0,2025-07-06,21:54:00,Success,App,42.1
T009483,C0598,AG009,TT02,1460.0,2025-07-24,10:42:00,Success,App,0.0
T009484,C0764,AG098,TT01,3650.0,2025-01-14,19:26:00,Success,App,18.25
T009485,C0497,AG008,TT03,1650.0,2025-04-14,08:44:00,Success,Agent,16.5
T009486,C0174,AG064,TT03,610.0,2025-04-27,03:56:00,Success,App,3.05
T009487,C0729,AG040,TT01,340.0,2025-10-31,18:59:00,Success,Agent,1.7
T009488,C0005,AG015,TT02,10030.0,2025-04-03,18:49:00,Failed,App,0.0
T009489,C0534,AG090,TT04,7730.0,2025-05-24,10:20:00,Success,App,77.3
T009490,C0375,AG089,TT03,820.0,2025-04-20,00:46:00,Success,Agent,8.2
T009491,C0545,AG082,TT01,4970.0,2025-06-12,23:42:00,Failed,App,0.0
T009492,C0691,AG012,TT02,560.0,2025-02-22,19:36:00,Success,App,0.0
T009493,C0782,AG016,TT03,2210.0,2025-01-03,04:12:00,Success,USSD,33.15
T009494,C0169,AG028,TT01,590.0,2025-03-09,01:18:00,Success,App,5.9
T009495,C0373,AG060,TT04,5600.0,2025-09-03,21:58:00,Success,App,0.0
T009496,C0210,AG028,TT03,1260.0,2025-05-18,11:58:00,Success,App,0.0
T009497,C0734,AG024,TT02,1780.0,2025-11-04,15:12:00,Success,App,8.9
T009498,C0995,AG003,TT05,1700.0,2025-12-18,10:57:00,Success,USSD,17.0
T009499,C0470,AG023,TT02,1800.0,2025-10-14,16:21:00,Success,USSD,0.0
T009500,C0316,AG082,TT02,1750.0,2025-03-07,08:45:00,Success,App,0.0
T009501,C0544,AG098,TT03,610.0,2025-12-13,15:31:00,Success,USSD,0.0
T009502,C0659,AG090,TT03,5700.0,2025-11-21,06:02:00,Failed,Agent,28.5
T009503,C0347,AG050,TT02,2120.0,2025-06-04,09:08:00,Success,App,10.6
T009504,C0993,AG061,TT02,2960.0,2025-03-28,00:37:00,Success,App,44.4
T009505,C0261,AG003,TT02,650.0,2025-02-02,21:47:00,Success,USSD,0.0
T009506,C0125,AG034,TT02,5890.0,2025-03-09,16:22:00,Success,App,58.9
T009507,C0266,AG029,TT03,2200.0,2025-07-06,23:48:00,Success,Agent,22.0
T009508,C0555,AG086,TT03,7620.0,2025-07-11,07:25:00,Success,App,38.1
T009509,C0903,AG091,TT02,4280.0,2025-08-01,15:06:00,Success,App,0.0
T009510,C0443,AG045,TT02,270.0,2025-03-29,08:09:00,Success,App,1.35
T009511,C0395,AG092,TT02,3570.0,2025-12-17,21:04:00,Success,USSD,17.85
T009512,C0208,AG024,TT02,3980.0,2025-04-18,09:53:00,Success,Agent,39.8
T009513,C0501,AG084,TT01,3160.0,2025-08-28,22:15:00,Success,App,0.0
T009514,C0241,AG037,TT02,2240.0,2025-08-04,11:08:00,Success,USSD,22.4
T009515,C0479,AG034,TT02,1620.0,2025-06-26,23:49:00,Success,USSD,0.0
T009516,C0754,AG091,TT03,1840.0,2025-02-22,09:51:00,Success,App,0.0
T009517,C0338,AG049,TT04,6300.0,2025-11-26,11:24:00,Failed,Agent,0.0
T009518,C0220,AG080,TT02,1060.0,2025-02-18,05:52:00,Success,App,0.0
T009519,C0298,AG021,TT05,880.0,2025-04-24,18:38:00,Success,Agent,13.2
T009520,C0027,AG015,TT04,6620.0,2025-04-05,05:37:00,Success,Agent,66.2
T009521,C0388,AG013,TT05,1420.0,2025-01-25,10:57:00,Success,USSD,7.1
T009522,C0116,AG016,TT05,1790.0,2025-05-12,04:14:00,Success,App,8.95
T009523,C0401,AG061,TT03,2070.0,2025-06-28,17:31:00,Success,App,10.35
T009524,C0450,AG029,TT03,5860.0,2025-05-25,07:51:00,Success,Agent,0.0
T009525,C0286,AG057,TT01,6810.0,2025-12-30,06:34:00,Success,Agent,102.15
T009526,C0754,AG036,TT03,860.0,2025-07-17,11:23:00,Success,App,0.0
T009527,C0715,AG044,TT03,1140.0,2025-11-21,15:35:00,Success,USSD,0.0
T009528,C0161,AG015,TT03,1190.0,2025-03-25,22:39:00,Success,Agent,0.0
T009529,C0565,AG011,TT03,1220.0,2025-06-06,14:56:00,Success,USSD,12.2
T009530,C0223,AG011,TT02,1310.0,2025-03-26,09:58:00,Success,App,6.55
T009531,C0816,AG028,TT03,2380.0,2025-09-10,17:40:00,Success,Agent,0.0
T009532,C0149,AG081,TT02,910.0,2025-03-13,06:49:00,Failed,Agent,0.0
T009533,C0805,AG065,TT03,1020.0,2025-08-11,07:25:00,Success,Agent,5.1
T009534,C0860,AG084,TT05,1440.0,2025-10-03,00:36:00,Success,Agent,14.4
T009535,C0838,AG059,TT04,1840.0,2025-10-10,07:40:00,Success,USSD,0.0
T009536,C0557,AG052,TT04,530.0,2025-09-21,23:22:00,Success,App,0.0
T009537,C0555,AG099,TT01,550.0,2025-09-03,15:18:00,Success,Agent,8.25
T009538,C0981,AG059,TT05,830.0,2025-12-07,06:45:00,Success,Agent,4.15
T009539,C0494,AG014,TT02,840.0,2025-03-02,10:10:00,Success,App,12.6
T009540,C0986,AG035,TT05,1520.0,2025-09-16,13:50:00,Success,Agent,0.0
T009541,C0263,AG003,TT01,2670.0,2025-01-07,00:46:00,Success,App,0.0
T009542,C0169,AG064,TT02,1410.0,2025-07-07,15:17:00,Success,App,0.0
T009543,C0841,AG095,TT03,1540.0,2025-01-04,18:27:00,Success,Agent,15.4
T009544,C0346,AG039,TT03,5400.0,2025-08-19,14:14:00,Success,App,0.0
T009545,C0241,AG096,TT02,1990.0,2025-05-13,01:41:00,Success,Agent,19.9
T009546,C0998,AG071,TT03,6830.0,2025-05-05,14:39:00,Success,Agent,34.15
T009547,C0839,AG067,TT03,8490.0,2025-01-15,19:31:00,Success,Agent,84.9
T009548,C0697,AG089,TT02,6390.0,2025-01-13,04:14:00,Success,Agent,0.0
T009549,C0874,AG094,TT03,1190.0,2025-04-28,05:42:00,Success,App,0.0
T009550,C0379,AG093,TT01,2070.0,2025-08-28,06:36:00,Success,Agent,20.7
T009551,C0540,AG017,TT03,5890.0,2025-09-20,03:02:00,Success,Agent,29.45
T009552,C0229,AG021,TT01,3400.0,2025-12-26,04:39:00,Success,Agent,0.0
T009553,C0258,AG016,TT03,4570.0,2025-01-06,09:50:00,Success,Agent,0.0
T009554,C0442,AG050,TT02,4890.0,2025-11-16,12:11:00,Failed,App,24.45
T009555,C0456,AG025,TT02,5110.0,2025-08-19,06:15:00,Success,App,25.55
T009556,C0897,AG042,TT03,820.0,2025-01-30,22:04:00,Success,Agent,0.0
T009557,C0727,AG087,TT03,1730.0,2025-01-22,23:46:00,Success,USSD,0.0
T009558,C0813,AG093,TT05,1880.0,2025-06-05,12:04:00,Success,App,9.4
T009559,C0172,AG007,TT04,2960.0,2025-04-28,17:43:00,Success,App,0.0
T009560,C0420,AG004,TT03,1080.0,2025-12-06,23:24:00,Success,App,5.4
T009561,C0170,AG060,TT02,1960.0,2025-07-12,04:55:00,Success,App,19.6
T009562,C0966,AG067,TT02,1130.0,2025-12-12,15:55:00,Pending,USSD,0.0
T009563,C0447,AG046,TT01,660.0,2025-07-14,00:51:00,Success,Agent,3.3
T009564,C0271,AG061,TT02,530.0,2025-06-17,06:10:00,Success,Agent,2.65
T009565,C0888,AG070,TT04,5950.0,2025-08-27,09:39:00,Success,Agent,0.0
T009566,C0719,AG001,TT02,780.0,2025-12-28,10:09:00,Success,Agent,3.9
T009567,C0091,AG099,TT02,9090.0,2025-09-01,02:58:00,Success,Agent,136.35
T009568,C0659,AG031,TT02,2170.0,2025-03-10,23:36:00,Success,Agent,21.7
T009569,C0258,AG073,TT02,1810.0,2025-04-05,12:07:00,Success,USSD,0.0
T009570,C0136,AG100,TT01,1280.0,2025-03-18,00:19:00,Success,App,0.0
T009571,C0422,AG091,TT03,790.0,2025-06-20,12:36:00,Success,App,0.0
T009572,C0267,AG031,TT02,1540.0,2025-01-01,09:34:00,Success,Agent,15.4
T009573,C0406,AG037,TT03,3920.0,2025-03-03,01:28:00,Success,App,19.6
T009574,C0040,AG091,TT03,1780.0,2025-07-26,00:32:00,Success,App,8.9
T009575,C0309,AG014,TT04,8660.0,2025-06-03,04:26:00,Success,Agent,43.3
T009576,C0827,AG088,TT04,640.0,2025-10-01,23:45:00,Success,USSD,0.0
T009577,C0661,AG067,TT04,4510.0,2025-02-17,09:06:00,Success,Agent,0.0
T009578,C0615,AG040,TT02,2930.0,2025-05-17,21:22:00,Success,USSD,0.0
T009579,C0502,AG009,TT02,3300.0,2025-01-01,11:49:00,Success,App,16.5
T009580,C0019,AG045,TT05,1240.0,2025-08-23,12:55:00,Success,Agent,12.4
T009581,C0654,AG023,TT01,2510.0,2025-09-13,03:26:00,Success,Agent,37.65
T009582,C0896,AG022,TT01,850.0,2025-04-17,07:04:00,Success,USSD,12.75
T009583,C0756,AG031,TT02,2080.0,2025-06-22,15:41:00,Success,USSD,0.0
T009584,C0392,AG050,TT03,8050.0,2025-05-10,21:10:00,Success,App,120.75
T009585,C0518,AG063,TT01,1370.0,2025-10-21,09:52:00,Success,Agent,6.85
T009586,C0046,AG059,TT03,4230.0,2025-02-09,21:08:00,Success,Agent,63.45
T009587,C0672,AG083,TT03,1610.0,2025-12-04,04:44:00,Success,USSD,16.1
T009588,C0855,AG032,TT02,7590.0,2025-01-16,23:00:00,Success,App,75.9
T009589,C0837,AG062,TT02,480.0,2025-05-07,19:43:00,Success,App,4.8
T009590,C0423,AG012,TT03,1900.0,2025-12-15,02:28:00,Success,USSD,0.0
T009591,C0820,AG006,TT01,550.0,2025-07-22,13:04:00,Success,Agent,2.75
T009592,C0570,AG032,TT01,1030.0,2025-05-14,04:15:00,Success,App,0.0
T009593,C0383,AG008,TT02,1020.0,2025-09-16,08:13:00,Success,App,0.0
T009594,C0068,AG035,TT03,1450.0,2025-01-14,06:39:00,Success,App,0.0
T009595,C0829,AG079,TT03,700.0,2025-03-07,05:16:00,Success,USSD,0.0
T009596,C0459,AG092,TT02,1700.0,2025-12-17,05:08:00,Success,Agent,8.5
T009597,C0194,AG058,TT03,2600.0,2025-12-08,13:50:00,Success,USSD,0.0
T009598,C0206,AG022,TT03,530.0,2025-07-14,20:31:00,Success,USSD,2.65
T009599,C0574,AG059,TT02,1080.0,2025-04-24,08:32:00,Success,Agent,5.4
T009600,C0968,AG046,TT01,13740.0,2025-06-08,23:41:00,Success,Agent,68.7
T009601,C0903,AG095,TT05,870.0,2025-06-10,15:06:00,Success,USSD,13.05
T009602,C0564,AG009,TT03,2340.0,2025-09-11,17:38:00,Success,App,35.1
T009603,C0563,AG043,TT03,6330.0,2025-01-15,13:20:00,Success,App,63.3
T009604,C0465,AG003,TT02,920.0,2025-02-06,08:14:00,Failed,Agent,0.0
T009605,C0109,AG064,TT04,9510.0,2025-06-04,13:33:00,Failed,USSD,95.1
T009606,C0997,AG073,TT03,1130.0,2025-01-27,20:03:00,Success,App,0.0
T009607,C0022,AG067,TT01,10410.0,2025-01-12,11:55:00,Success,App,52.05
T009608,C0739,AG083,TT05,1010.0,2025-03-08,10:11:00,Success,App,5.05
T009609,C0459,AG068,TT02,6120.0,2025-01-30,13:33:00,Success,USSD,0.0
T009610,C0128,AG006,TT01,2810.0,2025-04-06,00:59:00,Success,App,14.05
T009611,C0218,AG076,TT01,3260.0,2025-08-03,07:53:00,Success,App,0.0
T009612,C0750,AG098,TT03,2760.0,2025-07-13,06:23:00,Failed,App,41.4
T009613,C0364,AG091,TT03,1530.0,2025-05-15,16:54:00,Success,Agent,7.65
T009614,C0297,AG073,TT03,1220.0,2025-10-17,19:52:00,Pending,App,12.2
T009615,C0398,AG028,TT05,1590.0,2025-02-01,07:20:00,Success,App,7.95
T009616,C0138,AG042,TT02,8490.0,2025-02-08,23:37:00,Success,App,0.0
T009617,C0474,AG088,TT03,1700.0,2025-12-18,21:58:00,Success,App,0.0
T009618,C0985,AG022,TT03,2520.0,2025-07-25,14:42:00,Success,App,0.0
T009619,C0022,AG062,TT05,1880.0,2025-02-12,10:48:00,Success,App,28.2
T009620,C0101,AG098,TT02,1800.0,2025-12-03,14:40:00,Success,Agent,0.0
T009621,C0207,AG027,TT05,600.0,2025-09-16,04:27:00,Success,USSD,0.0
T009622,C0114,AG028,TT01,700.0,2025-09-06,07:02:00,Success,App,3.5
T009623,C0304,AG076,TT04,1310.0,2025-03-15,08:00:00,Success,App,6.55
T009624,C0838,AG018,TT03,370.0,2025-11-15,05:39:00,Pending,Agent,0.0
T009625,C0373,AG098,TT04,4220.0,2025-10-23,15:10:00,Success,App,21.1
T009626,C0636,AG006,TT01,2790.0,2025-10-01,05:51:00,Success,Agent,0.0
T009627,C0659,AG028,TT01,2550.0,2025-11-19,03:19:00,Success,Agent,25.5
T009628,C0220,AG065,TT01,1820.0,2025-12-25,09:05:00,Success,App,27.3
T009629,C0347,AG083,TT03,5890.0,2025-07-09,19:59:00,Success,USSD,29.45
T009630,C0938,AG018,TT03,1790.0,2025-05-18,17:53:00,Success,Agent,17.9
T009631,C0675,AG080,TT05,1700.0,2025-10-29,15:42:00,Success,App,8.5
T009632,C0944,AG049,TT02,560.0,2025-11-07,12:38:00,Success,USSD,0.0
T009633,C0465,AG004,TT01,2120.0,2025-11-27,14:40:00,Success,App,21.2
T009634,C0409,AG094,TT01,1760.0,2025-12-19,02:35:00,Success,USSD,8.8
T009635,C0260,AG081,TT01,1520.0,2025-10-09,09:23:00,Success,App,22.8
T009636,C0137,AG024,TT04,3160.0,2025-06-15,11:56:00,Success,Agent,15.8
T009637,C0548,AG012,TT04,410.0,2025-10-05,19:54:00,Success,USSD,0.0
T009638,C0149,AG075,TT05,1240.0,2025-01-26,15:54:00,Success,USSD,12.4
T009639,C0741,AG096,TT02,12280.0,2025-03-14,01:45:00,Success,App,61.4
T009640,C0356,AG073,TT01,2850.0,2025-04-25,07:29:00,Success,USSD,14.25
T009641,C0324,AG011,TT02,15020.0,2025-02-20,14:42:00,Success,Agent,150.2
T009642,C0503,AG080,TT03,4730.0,2025-06-20,06:41:00,Success,App,47.3
T009643,C0240,AG010,TT05,670.0,2025-09-25,02:00:00,Failed,Agent,0.0
T009644,C0172,AG015,TT01,2000.0,2025-01-03,20:25:00,Success,App,0.0
T009645,C0055,AG061,TT01,8300.0,2025-07-29,04:09:00,Success,App,0.0
T009646,C0390,AG095,TT03,2760.0,2025-12-04,17:19:00,Success,App,0.0
T009647,C0958,AG019,TT03,1370.0,2025-10-28,21:16:00,Success,Agent,13.7
T009648,C0383,AG007,TT02,5400.0,2025-12-08,12:15:00,Failed,App,27.0
T009649,C0435,AG061,TT04,9950.0,2025-04-25,09:31:00,Success,USSD,0.0
T009650,C0614,AG068,TT01,1950.0,2025-06-16,14:08:00,Success,App,9.75
T009651,C0334,AG083,TT05,380.0,2025-09-22,12:59:00,Success,Agent,0.0
T009652,C0329,AG075,TT01,770.0,2025-08-15,04:30:00,Success,Agent,3.85
T009653,C0099,AG062,TT01,3300.0,2025-05-31,19:26:00,Success,Agent,0.0
T009654,C0123,AG099,TT02,1650.0,2025-09-25,22:21:00,Success,App,0.0
T009655,C0631,AG068,TT01,2970.0,2025-04-26,16:48:00,Success,Agent,14.85
T009656,C0075,AG082,TT03,3030.0,2025-03-29,07:57:00,Success,USSD,15.15
T009657,C0213,AG079,TT03,2820.0,2025-11-14,01:46:00,Failed,Agent,0.0
T009658,C0128,AG065,TT02,1550.0,2025-08-30,22:20:00,Failed,App,15.5
T009659,C0295,AG019,TT03,1300.0,2025-12-26,17:36:00,Success,App,6.5
T009660,C0829,AG098,TT02,1640.0,2025-11-25,03:41:00,Success,App,8.2
T009661,C0523,AG095,TT01,600.0,2025-11-29,12:41:00,Success,Agent,9.0
T009662,C0210,AG059,TT05,350.0,2025-02-09,09:24:00,Success,App,3.5
T009663,C0883,AG082,TT04,9370.0,2025-07-01,09:02:00,Success,Agent,93.7
T009664,C0530,AG080,TT01,5410.0,2025-07-28,04:02:00,Success,USSD,27.05
T009665,C0058,AG091,TT02,2780.0,2025-09-30,10:56:00,Success,USSD,41.7
T009666,C0151,AG081,TT03,2060.0,2025-04-29,09:03:00,Success,App,30.9
T009667,C0473,AG019,TT01,1050.0,2025-01-24,22:53:00,Success,Agent,5.25
T009668,C0668,AG023,TT03,2000.0,2025-09-15,22:44:00,Success,App,10.0
T009669,C0239,AG043,TT03,1960.0,2025-04-02,17:41:00,Success,USSD,0.0
T009670,C0339,AG068,TT01,1270.0,2025-06-10,21:58:00,Success,USSD,12.7
T009671,C0443,AG079,TT01,4170.0,2025-05-29,13:59:00,Success,Agent,41.7
T009672,C0027,AG007,TT04,3060.0,2025-04-27,08:36:00,Success,Agent,15.3
T009673,C0700,AG046,TT02,730.0,2025-02-22,17:33:00,Success,App,0.0
T009674,C0464,AG089,TT02,2690.0,2025-10-29,19:56:00,Failed,Agent,13.45
T009675,C0711,AG046,TT03,400.0,2025-02-14,23:59:00,Success,App,2.0
T009676,C0106,AG089,TT03,3250.0,2025-09-22,10:09:00,Success,App,32.5
T009677,C0439,AG031,TT02,3990.0,2025-09-19,06:46:00,Success,Agent,19.95
T009678,C0691,AG078,TT05,730.0,2025-11-03,06:30:00,Success,USSD,7.3
T009679,C0075,AG012,TT03,2130.0,2025-08-22,12:24:00,Success,App,10.65
T009680,C0380,AG022,TT02,1990.0,2025-02-04,13:01:00,Failed,App,9.95
T009681,C0453,AG065,TT02,6190.0,2025-12-04,06:08:00,Success,App,0.0
T009682,C0796,AG029,TT03,3510.0,2025-07-16,17:29:00,Success,Agent,17.55
T009683,C0966,AG069,TT01,1340.0,2025-01-25,19:24:00,Success,Agent,6.7
T009684,C0188,AG083,TT02,510.0,2025-07-21,00:30:00,Success,USSD,0.0
T009685,C0021,AG086,TT03,1400.0,2025-09-30,16:28:00,Success,App,14.0
T009686,C0168,AG054,TT03,2630.0,2025-02-05,23:13:00,Success,App,13.15
T009687,C0316,AG014,TT03,3000.0,2025-08-11,22:27:00,Failed,USSD,0.0
T009688,C0608,AG080,TT03,680.0,2025-12-18,18:07:00,Success,Agent,10.2
T009689,C0076,AG006,TT01,1070.0,2025-10-04,14:38:00,Success,Agent,5.35
T009690,C0678,AG092,TT02,170.0,2025-01-18,15:42:00,Success,Agent,0.85
T009691,C0779,AG065,TT03,2370.0,2025-07-07,00:36:00,Success,App,0.0
T009692,C0226,AG070,TT04,1800.0,2025-09-14,22:26:00,Success,Agent,0.0
T009693,C0610,AG002,TT03,460.0,2025-05-22,02:52:00,Success,Agent,2.3
T009694,C0255,AG060,TT02,4650.0,2025-05-16,13:08:00,Failed,USSD,23.25
T009695,C0512,AG029,TT05,1750.0,2025-11-03,04:12:00,Success,USSD,26.25
T009696,C0276,AG069,TT01,820.0,2025-03-20,02:40:00,Success,Agent,0.0
T009697,C0186,AG099,TT01,1000.0,2025-10-19,10:19:00,Success,App,0.0
T009698,C0419,AG032,TT02,2040.0,2025-03-03,21:55:00,Success,App,0.0
T009699,C0423,AG079,TT01,3090.0,2025-05-09,16:15:00,Success,USSD,30.9
T009700,C0668,AG059,TT03,2290.0,2025-12-07,20:09:00,Success,Agent,11.45
T009701,C0108,AG010,TT01,120.0,2025-10-25,00:24:00,Success,USSD,0.6
T009702,C0804,AG082,TT01,11410.0,2025-09-14,15:02:00,Success,USSD,57.05
T009703,C0531,AG031,TT02,2770.0,2025-07-31,05:14:00,Success,App,0.0
T009704,C0434,AG018,TT03,4420.0,2025-02-23,17:00:00,Success,App,0.0
T009705,C0644,AG044,TT05,480.0,2025-06-24,12:48:00,Pending,USSD,7.2
T009706,C0719,AG070,TT04,3060.0,2025-04-10,22:55:00,Success,USSD,30.6
T009707,C0037,AG097,TT01,1180.0,2025-02-08,07:14:00,Success,App,17.7
T009708,C0100,AG059,TT03,8920.0,2025-09-20,13:55:00,Success,USSD,44.6
T009709,C0986,AG062,TT01,1400.0,2025-05-30,15:15:00,Failed,USSD,7.0
T009710,C0841,AG005,TT02,1710.0,2025-05-01,19:10:00,Success,App,25.65
T009711,C0752,AG020,TT04,8880.0,2025-06-27,13:56:00,Pending,Agent,88.8
T009712,C0433,AG026,TT02,1660.0,2025-10-28,23:00:00,Failed,USSD,0.0
T009713,C0576,AG017,TT01,4040.0,2025-11-26,21:18:00,Success,App,20.2
T009714,C0233,AG042,TT02,880.0,2025-04-30,10:09:00,Failed,App,0.0
T009715,C0590,AG041,TT01,2810.0,2025-03-13,10:07:00,Success,Agent,28.1
T009716,C0111,AG014,TT02,180.0,2025-08-07,13:19:00,Success,Agent,1.8
T009717,C0728,AG082,TT02,2080.0,2025-10-29,14:56:00,Success,App,0.0
T009718,C0493,AG027,TT02,1300.0,2025-05-03,22:08:00,Success,Agent,0.0
